,Date,Count
370,2016-07-05,1
371,2016-07-06,1
372,2016-07-07,1
373,2016-07-08,4
374,2016-07-09,0
375,2016-07-10,0
376,2016-07-11,1
377,2016-07-12,2
378,2016-07-13,3
379,2016-07-14,1
380,2016-07-15,2
381,2016-07-16,1
382,2016-07-17,1
383,2016-07-18,1
384,2016-07-19,0
385,2016-07-20,3
386,2016-07-21,4
387,2016-07-22,0
388,2016-07-23,0
389,2016-07-24,0
390,2016-07-25,1
391,2016-07-26,2
392,2016-07-27,0
393,2016-07-28,0
394,2016-07-29,3
395,2016-07-30,0
396,2016-07-31,1
397,2016-08-01,4
398,2016-08-02,0
399,2016-08-03,0
400,2016-08-04,2
401,2016-08-05,0
402,2016-08-06,0
403,2016-08-07,2
404,2016-08-08,3
405,2016-08-09,0
406,2016-08-10,0
407,2016-08-11,0
408,2016-08-12,2
409,2016-08-13,0
410,2016-08-14,0
411,2016-08-15,2
412,2016-08-16,2
413,2016-08-17,0
414,2016-08-18,0
415,2016-08-19,1
416,2016-08-20,1
417,2016-08-21,0
418,2016-08-22,0
419,2016-08-23,1
420,2016-08-24,3
421,2016-08-25,1
422,2016-08-26,0
423,2016-08-27,0
424,2016-08-28,0
425,2016-08-29,1
426,2016-08-30,3
427,2016-08-31,0
428,2016-09-01,0
429,2016-09-02,0
430,2016-09-03,1
431,2016-09-04,0
432,2016-09-05,5
433,2016-09-06,0
434,2016-09-07,0
435,2016-09-08,0
436,2016-09-09,3
437,2016-09-10,1
438,2016-09-11,1
439,2016-09-12,3
440,2016-09-13,2
441,2016-09-14,1
442,2016-09-15,0
443,2016-09-16,0
444,2016-09-17,0
445,2016-09-18,1
446,2016-09-19,2
447,2016-09-20,3
448,2016-09-21,4
449,2016-09-22,1
450,2016-09-23,0
451,2016-09-24,0
452,2016-09-25,2
453,2016-09-26,0
454,2016-09-27,2
455,2016-09-28,1
456,2016-09-29,0
457,2016-09-30,1
458,2016-10-01,0
459,2016-10-02,1
460,2016-10-03,1
461,2016-10-04,0
462,2016-10-05,1
463,2016-10-06,0
464,2016-10-07,0
465,2016-10-08,0
466,2016-10-09,0
467,2016-10-10,1
468,2016-10-11,2
469,2016-10-12,1
470,2016-10-13,0
471,2016-10-14,1
472,2016-10-15,0
473,2016-10-16,0
474,2016-10-17,1
475,2016-10-18,0
476,2016-10-19,0
477,2016-10-20,0
478,2016-10-21,0
479,2016-10-22,0
480,2016-10-23,1
481,2016-10-24,0
482,2016-10-25,0
483,2016-10-26,1
484,2016-10-27,0
485,2016-10-28,1
486,2016-10-29,1
487,2016-10-30,1
488,2016-10-31,2
489,2016-11-01,2
490,2016-11-02,1
491,2016-11-03,1
492,2016-11-04,0
493,2016-11-05,0
494,2016-11-06,2
495,2016-11-07,0
496,2016-11-08,4
497,2016-11-09,0
498,2016-11-10,0
499,2016-11-11,3
500,2016-11-12,1
501,2016-11-13,6
502,2016-11-14,1
503,2016-11-15,1
504,2016-11-16,0
505,2016-11-17,0
506,2016-11-18,2
507,2016-11-19,2
508,2016-11-20,0
509,2016-11-21,0
510,2016-11-22,2
511,2016-11-23,0
512,2016-11-24,1
513,2016-11-25,1
514,2016-11-26,0
515,2016-11-27,2
516,2016-11-28,1
517,2016-11-29,0
518,2016-11-30,0
519,2016-12-01,0
520,2016-12-02,0
521,2016-12-03,2
522,2016-12-04,1
523,2016-12-05,0
524,2016-12-06,1
525,2016-12-07,1
526,2016-12-08,0
527,2016-12-09,4
528,2016-12-10,1
529,2016-12-11,1
530,2016-12-12,2
531,2016-12-13,0
532,2016-12-14,2
533,2016-12-15,0
534,2016-12-16,0
535,2016-12-17,0
536,2016-12-18,0
537,2016-12-19,0
538,2016-12-20,0
539,2016-12-21,0
540,2016-12-22,0
541,2016-12-23,0
542,2016-12-24,0
543,2016-12-25,0
544,2016-12-26,0
545,2016-12-27,0
546,2016-12-28,0
547,2016-12-29,2
548,2016-12-30,2
549,2016-12-31,2
550,2017-01-01,2
551,2017-01-02,2
552,2017-01-03,0
553,2017-01-04,1
554,2017-01-05,0
555,2017-01-06,1
556,2017-01-07,1
557,2017-01-08,0
558,2017-01-09,1
559,2017-01-10,1
560,2017-01-11,2
561,2017-01-12,1
562,2017-01-13,0
563,2017-01-14,0
564,2017-01-15,0
565,2017-01-16,0
566,2017-01-17,0
567,2017-01-18,0
568,2017-01-19,1
569,2017-01-20,2
570,2017-01-21,1
571,2017-01-22,1
572,2017-01-23,1
573,2017-01-24,0
574,2017-01-25,1
575,2017-01-26,0
576,2017-01-27,1
577,2017-01-28,0
578,2017-01-29,0
579,2017-01-30,0
580,2017-01-31,0
581,2017-02-01,0
582,2017-02-02,2
