,Date,Count
434,2016-09-07,475
435,2016-09-08,334
436,2016-09-09,319
437,2016-09-10,275
438,2016-09-11,300
439,2016-09-12,354
440,2016-09-13,380
441,2016-09-14,342
442,2016-09-15,285
443,2016-09-16,306
444,2016-09-17,250
445,2016-09-18,384
446,2016-09-19,371
447,2016-09-20,309
448,2016-09-21,415
449,2016-09-22,437
450,2016-09-23,384
451,2016-09-24,353
452,2016-09-25,406
453,2016-09-26,467
454,2016-09-27,420
455,2016-09-28,424
456,2016-09-29,438
457,2016-09-30,384
458,2016-10-01,363
459,2016-10-02,345
460,2016-10-03,460
461,2016-10-04,423
462,2016-10-05,513
463,2016-10-06,480
464,2016-10-07,420
465,2016-10-08,359
466,2016-10-09,424
467,2016-10-10,431
468,2016-10-11,483
469,2016-10-12,479
470,2016-10-13,423
471,2016-10-14,322
472,2016-10-15,324
473,2016-10-16,385
474,2016-10-17,417
475,2016-10-18,405
476,2016-10-19,443
477,2016-10-20,404
478,2016-10-21,362
479,2016-10-22,340
480,2016-10-23,434
481,2016-10-24,464
482,2016-10-25,454
483,2016-10-26,459
484,2016-10-27,366
485,2016-10-28,291
486,2016-10-29,246
487,2016-10-30,317
488,2016-10-31,359
489,2016-11-01,385
490,2016-11-02,417
491,2016-11-03,446
492,2016-11-04,381
493,2016-11-05,308
494,2016-11-06,460
495,2016-11-07,1050
496,2016-11-08,720
497,2016-11-09,420
498,2016-11-10,369
499,2016-11-11,341
500,2016-11-12,312
501,2016-11-13,409
502,2016-11-14,448
503,2016-11-15,443
504,2016-11-16,439
505,2016-11-17,462
506,2016-11-18,359
507,2016-11-19,285
508,2016-11-20,349
509,2016-11-21,446
510,2016-11-22,389
511,2016-11-23,397
512,2016-11-24,334
513,2016-11-25,349
514,2016-11-26,352
515,2016-11-27,429
516,2016-11-28,464
517,2016-11-29,512
518,2016-11-30,489
519,2016-12-01,474
520,2016-12-02,438
521,2016-12-03,1031
522,2016-12-04,676
523,2016-12-05,756
524,2016-12-06,750
525,2016-12-07,561
526,2016-12-08,596
527,2016-12-09,539
528,2016-12-10,397
529,2016-12-11,443
530,2016-12-12,861
531,2016-12-13,618
532,2016-12-14,507
533,2016-12-15,496
534,2016-12-16,435
535,2016-12-17,350
536,2016-12-18,326
537,2016-12-19,398
538,2016-12-20,570
539,2016-12-21,337
540,2016-12-22,328
541,2016-12-23,304
542,2016-12-24,278
543,2016-12-25,239
544,2016-12-26,252
545,2016-12-27,300
546,2016-12-28,352
547,2016-12-29,317
548,2016-12-30,349
549,2016-12-31,290
550,2017-01-01,319
551,2017-01-02,390
552,2017-01-03,423
553,2017-01-04,371
554,2017-01-05,406
555,2017-01-06,325
556,2017-01-07,292
557,2017-01-08,360
558,2017-01-09,420
559,2017-01-10,432
560,2017-01-11,416
561,2017-01-12,383
562,2017-01-13,363
563,2017-01-14,356
564,2017-01-15,483
565,2017-01-16,448
566,2017-01-17,453
567,2017-01-18,440
568,2017-01-19,493
569,2017-01-20,318
570,2017-01-21,236
571,2017-01-22,321
572,2017-01-23,388
573,2017-01-24,466
574,2017-01-25,443
575,2017-01-26,383
